BGC_ZN_,spcs_cl_x,Species,REGION_,ORG_UNIT,ORG_UNIT_,F_CODE,F_NAME,SHAPE,OBJECTID,AREA_SQM,FEAT_LEN,FTRCLSS,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,BGC,BGC_LAB,ZONE_NA,SBZNNM,VRNTNM,PHASE_N,NTRLDSTRB1,AREA_SQM_,FEAT_LEN_,FEAT_AR,FTRLNGT,OBJECTID_,geometry,long,lat
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-126.473143521448 , 55.315107113265",-126.473143521448,55.31510711326501
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-126.527659034676 , 55.2971523206842",-126.52765903467557,55.2971523206842
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-126.524760381242 , 55.3014071381108",-126.52476038124239,55.30140713811078
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-126.426235167685 , 55.2804667173623",-126.42623516768504,55.28046671736228
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-126.503391945353 , 55.2594276402467",-126.50339194535287,55.25942764024666
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-126.521020034737 , 55.2150664312329",-126.5210200347368,55.21506643123293
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-126.513290567389 , 55.2128403392344",-126.51329056738919,55.21284033923442
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-126.517622634187 , 55.2287694643022",-126.5176226341867,55.22876946430216
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-126.373371479442 , 55.1419558221303",-126.3733714794423,55.141955822130264
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-126.327579482914 , 55.1552140526608",-126.32757948291402,55.15521405266077
ESSF,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-126.431669044576 , 55.1445767542734",-126.43166904457576,55.144576754273444
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.169381996607 , 54.4526695743172",-125.16938199660677,54.45266957431723
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.186574163607 , 54.4552125127215",-125.18657416360655,54.45521251272152
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.584096605785 , 54.8275772164911",-125.58409660578515,54.82757721649107
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.527921335419 , 54.8176411724367",-125.52792133541918,54.817641172436744
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.19063373401 , 54.5379839192195",-125.19063373401035,54.537983919219535
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.20625011636 , 54.5292809992388",-125.20625011635956,54.529280999238836
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.21256809485 , 54.4583415218383",-125.21256809485008,54.45834152183827
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.580586870649 , 54.6012626784929",-125.58058687064852,54.601262678492894
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.623927749897 , 54.591464672551",-125.62392774989684,54.59146467255099
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.610222322039 , 54.5894114912063",-125.61022232203915,54.58941149120632
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.694390789063 , 54.6048482921112",-125.69439078906268,54.60484829211121
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.719289821763 , 54.508564952601",-125.71928982176304,54.50856495260105
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.70852560275 , 54.8577224743138",-125.70852560275026,54.8577224743138
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.696442115566 , 54.8580106593693",-125.69644211556562,54.858010659369256
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.673967672337 , 54.8354881268403",-125.67396767233707,54.835488126840254
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.653270331919 , 54.833645380591",-125.65327033191853,54.83364538059102
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.668433095637 , 54.8267607856971",-125.66843309563743,54.82676078569709
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.657310134567 , 54.6967666289777",-125.65731013456707,54.696766628977684
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.642568578507 , 54.6677816730157",-125.64256857850698,54.6677816730157
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.653846335763 , 54.6710410992422",-125.65384633576286,54.67104109924223
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.652188994544 , 54.6845336372051",-125.65218899454356,54.68453363720512
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.674714262628 , 54.6859544236739",-125.67471426262827,54.68595442367392
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.744256188135 , 54.6719868963329",-125.74425618813504,54.67198689633288
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.752361534608 , 54.6373558655208",-125.75236153460823,54.63735586552076
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.745506008927 , 54.6283385428619",-125.74550600892715,54.628338542861876
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.934132840358 , 54.5691738698117",-125.93413284035769,54.56917386981174
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.815998077489 , 54.5568458197489",-125.81599807748928,54.55684581974887
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.657923092599 , 54.5765280207022",-125.65792309259902,54.57652802070217
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.890922223672 , 54.5548833800732",-125.89092222367155,54.554883380073186
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.895513775303 , 54.4990778441809",-125.89551377530266,54.49907784418089
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.910229749914 , 54.5612704919407",-125.91022974991428,54.56127049194074
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.911572609099 , 54.5641306822959",-125.91157260909944,54.5641306822959
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-126.063301608086 , 54.4599923776268",-126.06330160808602,54.45999237762676
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.888599125442 , 54.4577254463444",-125.88859912544177,54.45772544634439
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.859790993062 , 54.4621853081225",-125.8597909930619,54.462185308122514
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.906620854395 , 54.4294796709165",-125.9066208543945,54.42947967091645
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-125.920349661071 , 54.4493414167738",-125.92034966107084,54.4493414167738
SBS,S_SPP3_CD,FD,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,mc,2,NA,NDT3,SBSmc2,SBS mc 2,Sub-Boreal Spruce,Moist Cold,Babine,NA,Ecosystems with frequent stand-initiating events,8372527581.2806,2910726.2058,8372527581,2910726,5125470,"-126.067092520912 , 54.456284786977",-126.06709252091154,54.45628478697698
